chain,seq,length,t_first_ns,t_last_ns,t_decode_ns,lat_first_us,lat_last_us,decoded,correct
0,267,300,91869543806090,91869545855560,91869546037276,2231.186,181.716,1,1
0,268,300,91869546264874,91869547903589,91869548463868,2198.994,560.279,1,1
0,269,300,91869548312664,91869550361463,91869550546769,2234.105,185.306,1,1
0,270,300,91869550769466,91869552817946,91869552992312,2222.846,174.366,1,1
0,271,300,91869553229820,91869554872736,91869555432875,2203.055,560.139,1,1
0,272,300,91869555274969,91869557324289,91869557515635,2240.666,191.346,1,1
0,273,300,91869557735523,91869559791742,91869559972149,2236.626,180.407,1,1
0,274,300,91869560190916,91869561827412,91869562413842,2222.926,586.430,1,1
0,275,300,91869562237565,91869564297696,91869564498352,2260.787,200.656,1,1
0,276,300,91869564696469,91869566744798,91869566923645,2227.176,178.847,1,1
0,277,300,91869567154743,91869569201192,91869569372418,2217.675,171.226,1,1
0,278,300,91869569201192,91869571249042,91869571803440,2602.248,554.398,1,1
0,279,300,91869571660295,91869573706425,91869573887801,2227.506,181.376,1,1
0,280,300,91869574124799,91869576165218,91869576340104,2215.305,174.886,1,1
0,281,300,91869576575802,91869578219368,91869578782127,2206.325,562.759,1,1
0,282,300,91869578627671,91869580669711,91869580859688,2232.017,189.977,1,1
0,283,300,91869581079705,91869583126804,91869583325511,2245.806,198.707,1,1
0,284,300,91869583536748,91869585188174,91869585753674,2216.926,565.500,1,1
0,285,300,91869585597478,91869587634927,91869587820783,2223.305,185.856,1,1
0,286,300,91869588045501,91869590089851,91869590279227,2233.726,189.376,1,1
0,287,300,91869590499524,91869592150410,91869592713040,2213.516,562.630,1,1
0,288,300,91869592548944,91869594596704,91869594784660,2235.716,187.956,1,1
0,289,300,91869595014608,91869597053707,91869597243473,2228.865,189.766,1,1
0,290,300,91869597470301,91869599513011,91869599683027,2212.726,170.016,1,1
0,291,300,91869599513011,91869601563750,91869602123799,2610.788,560.049,1,1
0,292,300,91869601970934,91869604016753,91869604221410,2250.476,204.657,1,1
0,293,300,91869604434868,91869606474707,91869606658523,2223.655,183.816,1,1
0,294,300,91869606884011,91869608522286,91869609092185,2208.174,569.899,1,1
0,295,300,91869608932880,91869610979910,91869611182326,2249.446,202.416,1,1
0,296,300,91869611394704,91869613437062,91869613601889,2207.185,164.827,1,1
0,297,300,91869613847817,91869615486383,91869616071173,2223.356,584.790,1,1
0,298,300,91869615914167,91869617943396,91869618147342,2233.175,203.946,1,1
0,299,300,91869618354809,91869620405160,91869620572345,2217.536,167.185,1,1
0,300,300,91869620810063,91869622450369,91869623021908,2211.845,571.539,1,1
0,301,300,91869622858352,91869624905982,91869625098018,2239.666,192.036,1,1
0,302,300,91869625317576,91869627363875,91869627543702,2226.126,179.827,1,1
0,303,300,91869627774479,91869629829639,91869629990565,2216.086,160.926,1,1
0,304,300,91869629829639,91869631870148,91869632416027,2586.388,545.879,1,1
0,305,300,91869632279192,91869634328951,91869634501657,2222.465,172.706,1,1
0,306,300,91869634738846,91869636784175,91869636952971,2214.125,168.796,1,1
0,307,300,91869637195178,91869638837465,91869639387994,2192.816,550.529,1,1
0,308,300,91869639244629,91869641292178,91869641468144,2223.515,175.966,1,1
0,309,300,91869641700902,91869643748461,91869643919167,2218.265,170.706,1,1
0,310,300,91869644159685,91869645813922,91869646374330,2214.645,560.408,1,1
0,311,300,91869646224255,91869648254474,91869648431551,2207.296,177.077,1,1
0,312,300,91869648672328,91869650725308,91869650892504,2220.176,167.196,1,1
0,313,300,91869651121601,91869652760287,91869653334966,2213.365,574.679,1,1
0,314,300,91869653169211,91869655218510,91869655398577,2229.366,180.067,1,1
0,315,300,91869655625884,91869657674594,91869657846020,2220.136,171.426,1,1
0,316,300,91869658103389,91869660132128,91869660303263,2199.874,171.135,1,1
0,317,300,91869660132128,91869662186036,91869662733845,2601.717,547.809,1,1
